# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-364.71288330	0.00178853
-364.67952689	0.00175468
-364.64617049	0.00181985
-364.61281408	0.00175232
-364.57945767	0.00184659
-364.54610126	0.00185308
-364.51274485	0.00186344
-364.47938844	0.00182813
-364.44603203	0.00186042
-364.41267562	0.00191375
-364.37931921	0.00192725
-364.34596280	0.00197401
-364.31260639	0.00199512
-364.27924998	0.00201143
-364.24589357	0.00207783
-364.21253716	0.00213193
-364.17918075	0.00212883
-364.14582434	0.00220040
-364.11246793	0.00228667
-364.07911152	0.00220264
-364.04575511	0.00230700
-364.01239870	0.00235746
-363.97904229	0.00233141
-363.94568589	0.00229794
-363.91232948	0.00229678
-363.87897307	0.00228130
-363.84561666	0.00231940
-363.81226025	0.00222776
-363.77890384	0.00223501
-363.74554743	0.00224738
-363.71219102	0.00217194
-363.67883461	0.00218826
-363.64547820	0.00216682
-363.61212179	0.00224837
-363.57876538	0.00229425
-363.54540897	0.00223195
-363.51205256	0.00235509
-363.47869615	0.00228202
-363.44533974	0.00232784
-363.41198333	0.00235202
-363.37862692	0.00234285
-363.34527051	0.00246009
-363.31191410	0.00243009
-363.27855769	0.00244233
-363.24520129	0.00248378
-363.21184488	0.00244329
-363.17848847	0.00240705
-363.14513206	0.00224774
-363.11177565	0.00217366
-363.07841924	0.00185070
-363.04506283	0.00155198
-363.01170642	0.00103312
-362.97835001	0.00067921
-362.94499360	-0.00003191
-362.91163719	-0.00075311
-362.87828078	-0.00157325
-362.84492437	-0.00226012
-362.81156796	-0.00293209
-362.77821155	-0.00357089
-362.74485514	-0.00403079
-362.71149873	-0.00417082
-362.67814232	-0.00410853
-362.64478591	-0.00394609
-362.61142950	-0.00339756
-362.57807309	-0.00284356
-362.54471669	-0.00205577
-362.51136028	-0.00126827
-362.47800387	-0.00037988
-362.44464746	0.00050685
-362.41129105	0.00122647
-362.37793464	0.00203146
-362.34457823	0.00255305
-362.31122182	0.00296220
-362.27786541	0.00338299
-362.24450900	0.00375630
-362.21115259	0.00398185
-362.17779618	0.00416373
-362.14443977	0.00414961
-362.11108336	0.00423214
-362.07772695	0.00423264
-362.04437054	0.00411044
-362.01101413	0.00396782
-361.97765772	0.00389080
-361.94430131	0.00375284
-361.91094490	0.00356918
-361.87758849	0.00341756
-361.84423209	0.00323186
-361.81087568	0.00303784
-361.77751927	0.00298092
-361.74416286	0.00292389
-361.71080645	0.00279782
-361.67745004	0.00261006
-361.64409363	0.00256869
-361.61073722	0.00242613
-361.57738081	0.00247064
-361.54402440	0.00239889
-361.51066799	0.00218936
-361.47731158	0.00205253
-361.44395517	0.00187265
-361.41059876	0.00174898
-361.37724235	0.00164814
-361.34388594	0.00152548
-361.31052953	0.00154961
-361.27717312	0.00144728
-361.24381671	0.00144001
-361.21046030	0.00141658
-361.17710389	0.00146806
-361.14374749	0.00158303
-361.11039108	0.00170398
-361.07703467	0.00171202
-361.04367826	0.00192342
-361.01032185	0.00176330
-360.97696544	0.00175045
-360.94360903	0.00160803
-360.91025262	0.00148683
-360.87689621	0.00115132
-360.84353980	0.00078805
-360.81018339	0.00047856
-360.77682698	0.00005266
-360.74347057	-0.00018449
-360.71011416	-0.00061181
-360.67675775	-0.00072189
-360.64340134	-0.00095920
-360.61004493	-0.00093588
-360.57668852	-0.00074536
-360.54333211	-0.00065894
-360.50997570	-0.00028356
-360.47661930	-0.00002822
-360.44326289	0.00028612
-360.40990648	0.00063989
-360.37655007	0.00109991
-360.34319366	0.00143492
-360.30983725	0.00180197
-360.27648084	0.00212722
-360.24312443	0.00241022
-360.20976802	0.00259774
-360.17641161	0.00267893
-360.14305520	0.00269321
-360.10969879	0.00276360
-360.07634238	0.00274234
-360.04298597	0.00250396
-360.00962956	0.00235422
-359.97627315	0.00216895
-359.94291674	0.00207092
-359.90956033	0.00188395
-359.87620392	0.00166178
-359.84284751	0.00156102
-359.80949110	0.00148082
-359.77613470	0.00141497
-359.74277829	0.00133180
-359.70942188	0.00137339
-359.67606547	0.00138349
-359.64270906	0.00132977
-359.60935265	0.00146745
-359.57599624	0.00154277
-359.54263983	0.00162124
-359.50928342	0.00173503
-359.47592701	0.00193099
-359.44257060	0.00214867
-359.40921419	0.00233095
-359.37585778	0.00260846
-359.34250137	0.00280177
-359.30914496	0.00311486
-359.27578855	0.00332660
-359.24243214	0.00363288
-359.20907573	0.00393680
-359.17571932	0.00418462
-359.14236291	0.00436677
-359.10900650	0.00433224
-359.07565010	0.00425258
-359.04229369	0.00394072
-359.00893728	0.00320859
-358.97558087	0.00236572
-358.94222446	0.00127457
-358.90886805	-0.00017854
-358.87551164	-0.00185974
-358.84215523	-0.00374988
-358.80879882	-0.00536480
-358.77544241	-0.00705697
-358.74208600	-0.00831866
-358.70872959	-0.00921963
-358.67537318	-0.00954122
-358.64201677	-0.00917621
-358.60866036	-0.00832828
-358.57530395	-0.00749856
-358.54194754	-0.00666645
-358.50859113	-0.00653785
-358.47523472	-0.00759274
-358.44187831	-0.01051657
-358.40852190	-0.01534355
-358.37516550	-0.02271052
-358.34180909	-0.03207276
-358.30845268	-0.04336712
-358.27509627	-0.05542707
-358.24173986	-0.06776198
-358.20838345	-0.07867329
-358.17502704	-0.08679501
-358.14167063	-0.09088418
-358.10831422	-0.08971872
-358.07495781	-0.08295962
-358.04160140	-0.07076486
-358.00824499	-0.05439454
-357.97488858	-0.03428643
-357.94153217	-0.01260044
-357.90817576	0.00932661
-357.87481935	0.02897767
-357.84146294	0.04648008
-357.80810653	0.05983955
-357.77475012	0.06900954
-357.74139371	0.07381282
-357.70803730	0.07434780
-357.67468090	0.07085388
-357.64132449	0.06398439
-357.60796808	0.05465266
-357.57461167	0.04329707
-357.54125526	0.03134254
-357.50789885	0.01946812
-357.47454244	0.00824212
-357.44118603	-0.00224626
-357.40782962	-0.01162285
-357.37447321	-0.01995129
-357.34111680	-0.02719201
-357.30776039	-0.03316894
-357.27440398	-0.03756687
-357.24104757	-0.04024125
-357.20769116	-0.04114126
-357.17433475	-0.04035527
-357.14097834	-0.03824445
-357.10762193	-0.03509732
-357.07426552	-0.03127201
-357.04090911	-0.02726408
-357.00755271	-0.02323149
-356.97419630	-0.01929898
-356.94083989	-0.01561043
-356.90748348	-0.01203517
-356.87412707	-0.00824539
-356.84077066	-0.00428385
-356.80741425	-0.00009199
-356.77405784	0.00460906
-356.74070143	0.01010058
-356.70734502	0.01672038
-356.67398861	0.02470133
-356.64063220	0.03462271
-356.60727579	0.04644053
-356.57391938	0.06000800
-356.54056297	0.07475370
-356.50720656	0.09061280
-356.47385015	0.10625222
-356.44049374	0.12126510
-356.40713733	0.13522234
-356.37378092	0.14810792
-356.34042451	0.15919668
-356.30706811	0.16877251
-356.27371170	0.17696626
-356.24035529	0.18397042
-356.20699888	0.19020056
-356.17364247	0.19627945
-356.14028606	0.20295488
-356.10692965	0.21131425
-356.07357324	0.22189812
-356.04021683	0.23573693
-356.00686042	0.25260628
-355.97350401	0.27333262
-355.94014760	0.29669034
-355.90679119	0.32321291
-355.87343478	0.35181258
-355.84007837	0.38264250
-355.80672196	0.41464891
-355.77336555	0.44818054
-355.74000914	0.48245821
-355.70665273	0.51835012
-355.67329632	0.55393051
-355.63993991	0.58931821
-355.60658351	0.62153729
-355.57322710	0.64849512
-355.53987069	0.66430781
-355.50651428	0.66302065
-355.47315787	0.63563513
-355.43980146	0.56990117
-355.40644505	0.45451340
-355.37308864	0.27050808
-355.33973223	0.00819187
-355.30637582	-0.35004511
-355.27301941	-0.80090621
-355.23966300	-1.35130789
-355.20630659	-1.96397756
-355.17295018	-2.63117493
-355.13959377	-3.28511615
-355.10623736	-3.89737747
-355.07288095	-4.39281865
-355.03952454	-4.72975434
-355.00616813	-4.85439702
-354.97281172	-4.73988508
-354.93945531	-4.38390768
-354.90609891	-3.78910755
-354.87274250	-3.01180382
-354.83938609	-2.07366058
-354.80602968	-1.06052336
-354.77267327	-0.00968946
-354.73931686	0.99923437
-354.70596045	1.94696094
-354.67260404	2.75813314
-354.63924763	3.42997173
-354.60589122	3.91829713
-354.57253481	4.23094261
-354.53917840	4.35974828
-354.50582199	4.32634179
-354.47246558	4.15920110
-354.43910917	3.88391424
-354.40575276	3.54144125
-354.37239635	3.14383674
-354.33903994	2.72295956
-354.30568353	2.27682165
-354.27232712	1.83299729
-354.23897071	1.39666239
-354.20561431	0.99216011
-354.17225790	0.62295323
-354.13890149	0.31523703
-354.10554508	0.06528139
-354.07218867	-0.11950739
-354.03883226	-0.25271612
-354.00547585	-0.34062119
-353.97211944	-0.39909002
-353.93876303	-0.44011605
-353.90540662	-0.47564665
-353.87205021	-0.51058163
-353.83869380	-0.55006285
-353.80533739	-0.59464279
-353.77198098	-0.64705888
-353.73862457	-0.70528500
-353.70526816	-0.76813868
-353.67191175	-0.82890755
-353.63855534	-0.87975262
-353.60519893	-0.90604562
-353.57184252	-0.89483315
-353.53848611	-0.83476756
-353.50512971	-0.71698830
-353.47177330	-0.54560711
-353.43841689	-0.32657761
-353.40506048	-0.08077953
-353.37170407	0.17988237
-353.33834766	0.42346300
-353.30499125	0.63839047
-353.27163484	0.80263519
-353.23827843	0.90967498
-353.20492202	0.94545224
-353.17156561	0.90615013
-353.13820920	0.79171183
-353.10485279	0.60371723
-353.07149638	0.36508031
-353.03813997	0.09140311
-353.00478356	-0.18001154
-352.97142715	-0.42908913
-352.93807074	-0.62193792
-352.90471433	-0.74777497
-352.87135792	-0.80028216
-352.83800152	-0.78581800
-352.80464511	-0.71887279
-352.77128870	-0.61482771
-352.73793229	-0.49443194
-352.70457588	-0.36709338
-352.67121947	-0.24577373
-352.63786306	-0.13229429
-352.60450665	-0.03183159
-352.57115024	0.05559174
-352.53779383	0.12296649
-352.50443742	0.16952309
-352.47108101	0.19187135
-352.43772460	0.19180681
-352.40436819	0.17387923
-352.37101178	0.14398528
-352.33765537	0.10857486
-352.30429896	0.07025215
-352.27094255	0.03167663
-352.23758614	-0.00824942
-352.20422973	-0.04754974
-352.17087332	-0.08548019
-352.13751692	-0.11914211
-352.10416051	-0.14891995
-352.07080410	-0.17599072
-352.03744769	-0.20342322
-352.00409128	-0.23323540
-351.97073487	-0.26844545
-351.93737846	-0.30742561
-351.90402205	-0.34846794
-351.87066564	-0.38468607
-351.83730923	-0.41001317
-351.80395282	-0.41607627
-351.77059641	-0.39754294
-351.73724000	-0.35234381
-351.70388359	-0.27952922
-351.67052718	-0.18540587
-351.63717077	-0.07206945
-351.60381436	0.05109386
-351.57045795	0.18255566
-351.53710154	0.31296179
-351.50374513	0.43851997
-351.47038872	0.54608572
-351.43703232	0.62862962
-351.40367591	0.67064127
-351.37031950	0.66333108
-351.33696309	0.60237244
-351.30360668	0.48876723
-351.27025027	0.33486570
-351.23689386	0.15276590
-351.20353745	-0.03272548
-351.17018104	-0.21057590
-351.13682463	-0.35707256
-351.10346822	-0.46422732
-351.07011181	-0.52223643
-351.03675540	-0.52964106
-351.00339899	-0.48606574
-350.97004258	-0.39473594
-350.93668617	-0.26917032
-350.90332976	-0.11913817
-350.86997335	0.02883405
-350.83661694	0.15906505
-350.80326053	0.25417484
-350.76990412	0.30953448
-350.73654772	0.32123753
-350.70319131	0.29310892
-350.66983490	0.23330780
-350.63647849	0.14866479
-350.60312208	0.05472041
-350.56976567	-0.03950589
-350.53640926	-0.12313520
-350.50305285	-0.19406130
-350.46969644	-0.24745125
-350.43634003	-0.28442812
-350.40298362	-0.30441370
-350.36962721	-0.30826432
-350.33627080	-0.29591247
-350.30291439	-0.26817732
-350.26955798	-0.22769386
-350.23620157	-0.17466838
-350.20284516	-0.11317828
-350.16948875	-0.04420536
-350.13613234	0.02721529
-350.10277593	0.09966762
-350.06941952	0.16290841
-350.03606312	0.21160243
-350.00270671	0.23953822
-349.96935030	0.24461276
-349.93599389	0.22874003
-349.90263748	0.19893677
-349.86928107	0.16731471
-349.83592466	0.14533769
-349.80256825	0.14304429
-349.76921184	0.16086838
-349.73585543	0.19105148
-349.70249902	0.22299658
-349.66914261	0.24345309
-349.63578620	0.24524865
-349.60242979	0.22722163
-349.56907338	0.19223135
-349.53571697	0.14967813
-349.50236056	0.10573060
-349.46900415	0.06543243
-349.43564774	0.02936109
-349.40229133	-0.00111775
-349.36893492	-0.02760416
-349.33557852	-0.05062960
-349.30222211	-0.07271766
-349.26886570	-0.09363823
-349.23550929	-0.11529214
-349.20215288	-0.13753561
-349.16879647	-0.16083461
-349.13544006	-0.18239673
-349.10208365	-0.20042850
-349.06872724	-0.21223202
-349.03537083	-0.21734457
-349.00201442	-0.21590654
-348.96865801	-0.20867477
-348.93530160	-0.19550488
-348.90194519	-0.17452916
-348.86858878	-0.14376891
-348.83523237	-0.10131584
-348.80187596	-0.04847150
-348.76851955	0.01393551
-348.73516314	0.07672910
-348.70180673	0.13503394
-348.66845033	0.18328342
-348.63509392	0.21966039
-348.60173751	0.24106299
-348.56838110	0.24755449
-348.53502469	0.23941696
-348.50166828	0.21566205
-348.46831187	0.17875299
-348.43495546	0.13020328
-348.40159905	0.07511886
-348.36824264	0.01770287
-348.33488623	-0.03146717
-348.30152982	-0.06513721
-348.26817341	-0.07724490
-348.23481700	-0.06753300
-348.20146059	-0.04382022
-348.16810418	-0.01601596
-348.13474777	0.00619062
-348.10139136	0.01957971
-348.06803495	0.02466773
-348.03467854	0.02770500
-348.00132213	0.03559056
-347.96796573	0.05349268
-347.93460932	0.07952277
-347.90125291	0.10927277
-347.86789650	0.13583731
-347.83454009	0.15449029
-347.80118368	0.16137181
-347.76782727	0.15567074
-347.73447086	0.13918231
-347.70111445	0.11342459
-347.66775804	0.08236760
-347.63440163	0.04706904
-347.60104522	0.00990001
-347.56768881	-0.02936766
-347.53433240	-0.06785874
-347.50097599	-0.10477746
-347.46761958	-0.13670365
-347.43426317	-0.16275968
-347.40090676	-0.17916279
-347.36755035	-0.18554207
-347.33419394	-0.18054784
-347.30083753	-0.16303390
-347.26748113	-0.13415531
-347.23412472	-0.09565211
-347.20076831	-0.05380280
-347.16741190	-0.01316077
-347.13405549	0.01797399
-347.10069908	0.03738095
-347.06734267	0.04412435
-347.03398626	0.03986394
-347.00062985	0.02685284
-346.96727344	0.00861777
-346.93391703	-0.01060050
-346.90056062	-0.02771238
-346.86720421	-0.03841535
-346.83384780	-0.04123027
