# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-341.53017869	0.01357861
-341.49682228	0.01467450
-341.46346587	0.01521625
-341.43010946	0.01507572
-341.39675305	0.01410886
-341.36339664	0.01286749
-341.33004023	0.01124969
-341.29668382	0.00921530
-341.26332741	0.00704390
-341.22997100	0.00438794
-341.19661459	0.00140808
-341.16325818	-0.00201077
-341.12990177	-0.00555736
-341.09654536	-0.00849847
-341.06318895	-0.01052447
-341.02983255	-0.01096334
-340.99647614	-0.00967612
-340.96311973	-0.00710244
-340.92976332	-0.00345674
-340.89640691	0.00091001
-340.86305050	0.00517705
-340.82969409	0.00915334
-340.79633768	0.01230469
-340.76298127	0.01453294
-340.72962486	0.01548292
-340.69626845	0.01494597
-340.66291204	0.01278379
-340.62955563	0.00913275
-340.59619922	0.00442055
-340.56284281	-0.00090439
-340.52948640	-0.00578162
-340.49612999	-0.01016300
-340.46277358	-0.01348256
-340.42941717	-0.01569449
-340.39606076	-0.01708066
-340.36270435	-0.01779920
-340.32934795	-0.01809075
-340.29599154	-0.01766735
-340.26263513	-0.01675472
-340.22927872	-0.01529324
-340.19592231	-0.01356493
-340.16256590	-0.01221704
-340.12920949	-0.01171739
-340.09585308	-0.01205768
-340.06249667	-0.01342042
-340.02914026	-0.01543437
-339.99578385	-0.01733568
-339.96242744	-0.01840432
-339.92907103	-0.01801158
-339.89571462	-0.01575306
-339.86235821	-0.01148001
-339.82900180	-0.00547718
-339.79564539	0.00157683
-339.76228898	0.00900167
-339.72893257	0.01589049
-339.69557616	0.02177241
-339.66221975	0.02557379
-339.62886335	0.02712941
-339.59550694	0.02597340
-339.56215053	0.02266086
-339.52879412	0.01768770
-339.49543771	0.01191195
-339.46208130	0.00632158
-339.42872489	0.00112026
-339.39536848	-0.00293379
-339.36201207	-0.00583955
-339.32865566	-0.00790487
-339.29529925	-0.00929158
-339.26194284	-0.00960579
-339.22858643	-0.00872257
-339.19523002	-0.00609843
-339.16187361	-0.00122146
-339.12851720	0.00591975
-339.09516079	0.01452519
-339.06180438	0.02368898
-339.02844797	0.03238720
-338.99509156	0.03849344
-338.96173515	0.04093729
-338.92837875	0.03972433
-338.89502234	0.03462854
-338.86166593	0.02686991
-338.82830952	0.01775790
-338.79495311	0.00855769
-338.76159670	-0.00004512
-338.72824029	-0.00667508
-338.69488388	-0.01103537
-338.66152747	-0.01358128
-338.62817106	-0.01442738
-338.59481465	-0.01392034
-338.56145824	-0.01265367
-338.52810183	-0.01094839
-338.49474542	-0.00915278
-338.46138901	-0.00740102
-338.42803260	-0.00592108
-338.39467619	-0.00445818
-338.36131978	-0.00283358
-338.32796337	-0.00114591
-338.29460696	0.00060847
-338.26125055	0.00246048
-338.22789415	0.00386260
-338.19453774	0.00495016
-338.16118133	0.00563045
-338.12782492	0.00614263
-338.09446851	0.00669131
-338.06111210	0.00771577
-338.02775569	0.00883445
-337.99439928	0.01019835
-337.96104287	0.01163152
-337.92768646	0.01249076
-337.89433005	0.01278578
-337.86097364	0.01259655
-337.82761723	0.01165695
-337.79426082	0.01014740
-337.76090441	0.00815795
-337.72754800	0.00566485
-337.69419159	0.00275201
-337.66083518	-0.00054942
-337.62747877	-0.00409389
-337.59412236	-0.00750308
-337.56076595	-0.01105202
-337.52740955	-0.01361044
-337.49405314	-0.01498705
-337.46069673	-0.01485254
-337.42734032	-0.01285457
-337.39398391	-0.00903487
-337.36062750	-0.00379351
-337.32727109	0.00211809
-337.29391468	0.00859103
-337.26055827	0.01454498
-337.22720186	0.01937743
-337.19384545	0.02282478
-337.16048904	0.02473976
-337.12713263	0.02486562
-337.09377622	0.02347103
-337.06041981	0.02063189
-337.02706340	0.01632819
-336.99370699	0.01129198
-336.96035058	0.00607442
-336.92699417	0.00101154
-336.89363776	-0.00334864
-336.86028136	-0.00625104
-336.82692495	-0.00732378
-336.79356854	-0.00675887
-336.76021213	-0.00483241
-336.72685572	-0.00212869
-336.69349931	0.00068862
-336.66014290	0.00306665
-336.62678649	0.00445778
-336.59343008	0.00439993
-336.56007367	0.00277071
-336.52671726	-0.00000382
-336.49336085	-0.00372542
-336.46000444	-0.00742165
-336.42664803	-0.01044159
-336.39329162	-0.01220405
-336.35993521	-0.01220497
-336.32657880	-0.01019651
-336.29322239	-0.00645412
-336.25986598	-0.00171366
-336.22650957	0.00422975
-336.19315316	0.01029768
-336.15979676	0.01611391
-336.12644035	0.02185187
-336.09308394	0.02731324
-336.05972753	0.03196291
-336.02637112	0.03507036
-335.99301471	0.03609910
-335.95965830	0.03509252
-335.92630189	0.03153891
-335.89294548	0.02572330
-335.85958907	0.01862590
-335.82623266	0.01088941
-335.79287625	0.00421331
-335.75951984	-0.00106541
-335.72616343	-0.00458256
-335.69280702	-0.00625496
-335.65945061	-0.00608236
-335.62609420	-0.00441410
-335.59273779	-0.00117205
-335.55938138	0.00358644
-335.52602497	0.00931754
-335.49266856	0.01541107
-335.45931216	0.02107476
-335.42595575	0.02556077
-335.39259934	0.02771384
-335.35924293	0.02717785
-335.32588652	0.02408415
-335.29253011	0.01861860
-335.25917370	0.01191704
-335.22581729	0.00510132
-335.19246088	-0.00101252
-335.15910447	-0.00608240
-335.12574806	-0.00925055
-335.09239165	-0.01051985
-335.05903524	-0.01001774
-335.02567883	-0.00788264
-334.99232242	-0.00460447
-334.95896601	-0.00022973
-334.92560960	0.00440445
-334.89225319	0.00934299
-334.85889678	0.01374133
-334.82554037	0.01773277
-334.79218396	0.02084702
-334.75882756	0.02354578
-334.72547115	0.02549655
-334.69211474	0.02666124
-334.65875833	0.02730341
-334.62540192	0.02767939
-334.59204551	0.02805664
-334.55868910	0.02901693
-334.52533269	0.03136685
-334.49197628	0.03551124
-334.45861987	0.04112132
-334.42526346	0.04805155
-334.39190705	0.05544342
-334.35855064	0.06306062
-334.32519423	0.06975867
-334.29183782	0.07522912
-334.25848141	0.07985363
-334.22512500	0.08428699
-334.19176859	0.08886991
-334.15841218	0.09440859
-334.12505577	0.10108979
-334.09169936	0.10935113
-334.05834296	0.11819073
-334.02498655	0.12743545
-333.99163014	0.13680498
-333.95827373	0.14623039
-333.92491732	0.15508491
-333.89156091	0.16355075
-333.85820450	0.17127787
-333.82484809	0.17808762
-333.79149168	0.18212626
-333.75813527	0.18142272
-333.72477886	0.17329399
-333.69142245	0.15342583
-333.65806604	0.11932035
-333.62470963	0.06718332
-333.59135322	-0.00501956
-333.55799681	-0.10472509
-333.52464040	-0.22630959
-333.49128399	-0.36990059
-333.45792758	-0.53068635
-333.42457117	-0.70610316
-333.39121476	-0.87570791
-333.35785836	-1.03103393
-333.32450195	-1.15987276
-333.29114554	-1.25483720
-333.25778913	-1.29844598
-333.22443272	-1.28568756
-333.19107631	-1.21345839
-333.15771990	-1.07968147
-333.12436349	-0.89898198
-333.09100708	-0.68111246
-333.05765067	-0.44029455
-333.02429426	-0.17701227
-332.99093785	0.07978744
-332.95758144	0.32639226
-332.92422503	0.55218266
-332.89086862	0.75440689
-332.85751221	0.91639953
-332.82415580	1.03863221
-332.79079939	1.11796383
-332.75744298	1.15468183
-332.72408657	1.14707934
-332.69073017	1.10114634
-332.65737376	1.02430191
-332.62401735	0.92421998
-332.59066094	0.81585714
-332.55730453	0.70481080
-332.52394812	0.59690509
-332.49059171	0.48984103
-332.45723530	0.39097166
-332.42387889	0.29772236
-332.39052248	0.21263320
-332.35716607	0.13617838
-332.32380966	0.07420368
-332.29045325	0.02562636
-332.25709684	-0.00986834
-332.22374043	-0.03567931
-332.19038402	-0.05366906
-332.15702761	-0.06810377
-332.12367120	-0.08104794
-332.09031479	-0.09310319
-332.05695838	-0.10308648
-332.02360197	-0.11000839
-331.99024557	-0.11283957
-331.95688916	-0.11193228
-331.92353275	-0.10867466
-331.89017634	-0.10448083
-331.85681993	-0.10056276
-331.82346352	-0.09697434
-331.79010711	-0.09321913
-331.75675070	-0.08810134
-331.72339429	-0.08109035
-331.69003788	-0.07270177
-331.65668147	-0.06455877
-331.62332506	-0.05748179
-331.58996865	-0.05186040
-331.55661224	-0.04750001
-331.52325583	-0.04323887
-331.48989942	-0.03775234
-331.45654301	-0.03135645
-331.42318660	-0.02416152
-331.38983019	-0.01781244
-331.35647378	-0.01305255
-331.32311737	-0.01034757
-331.28976097	-0.00978779
-331.25640456	-0.01113073
-331.22304815	-0.01376514
-331.18969174	-0.01702999
-331.15633533	-0.02064771
-331.12297892	-0.02382796
-331.08962251	-0.02672366
-331.05626610	-0.02929042
-331.02290969	-0.03170640
-330.98955328	-0.03404632
-330.95619687	-0.03654203
-330.92284046	-0.03909631
-330.88948405	-0.04178939
-330.85612764	-0.04427067
-330.82277123	-0.04686088
-330.78941482	-0.04851683
-330.75605841	-0.04929995
-330.72270200	-0.04918590
-330.68934559	-0.04888866
-330.65598918	-0.04930474
-330.62263277	-0.05109004
-330.58927637	-0.05435767
-330.55591996	-0.05884862
-330.52256355	-0.06355152
-330.48920714	-0.06753036
-330.45585073	-0.06988247
-330.42249432	-0.07026526
-330.38913791	-0.06876570
-330.35578150	-0.06570544
-330.32242509	-0.06186689
-330.28906868	-0.05771134
-330.25571227	-0.05358949
-330.22235586	-0.04940063
-330.18899945	-0.04536800
-330.15564304	-0.04142338
-330.12228663	-0.03748240
-330.08893022	-0.03319361
-330.05557381	-0.02859350
-330.02221740	-0.02371346
-329.98886099	-0.01869958
-329.95550458	-0.01361504
-329.92214817	-0.00889864
-329.88879177	-0.00429429
-329.85543536	0.00035747
-329.82207895	0.00594585
-329.78872254	0.01240482
-329.75536613	0.02003434
-329.72200972	0.02826059
-329.68865331	0.03650819
-329.65529690	0.04329735
-329.62194049	0.04830341
-329.58858408	0.05023218
-329.55522767	0.04966986
-329.52187126	0.04671966
-329.48851485	0.04233177
-329.45515844	0.03731732
-329.42180203	0.03208894
-329.38844562	0.02700827
-329.35508921	0.02209889
-329.32173280	0.01748899
-329.28837639	0.01315390
-329.25501998	0.00970467
-329.22166358	0.00706839
-329.18830717	0.00567367
-329.15495076	0.00540672
-329.12159435	0.00623560
-329.08823794	0.00767025
-329.05488153	0.00976611
-329.02152512	0.01210349
-328.98816871	0.01409699
-328.95481230	0.01603614
-328.92145589	0.01743330
-328.88809948	0.01837484
-328.85474307	0.01839205
-328.82138666	0.01759804
-328.78803025	0.01623799
-328.75467384	0.01435721
-328.72131743	0.01268144
-328.68796102	0.01118054
-328.65460461	0.00967166
-328.62124820	0.00849975
-328.58789179	0.00743376
-328.55453538	0.00679003
-328.52117898	0.00672905
-328.48782257	0.00733717
-328.45446616	0.00866767
-328.42110975	0.01081382
-328.38775334	0.01313843
-328.35439693	0.01522392
-328.32104052	0.01646041
-328.28768411	0.01604720
-328.25432770	0.01447271
-328.22097129	0.01185013
-328.18761488	0.00914546
-328.15425847	0.00690467
-328.12090206	0.00578446
-328.08754565	0.00618109
-328.05418924	0.00766336
-328.02083283	0.01006683
-327.98747642	0.01299525
-327.95412001	0.01596588
-327.92076360	0.01840259
-327.88740719	0.02019707
-327.85405078	0.02120792
-327.82069438	0.02157578
-327.78733797	0.02126359
-327.75398156	0.02043790
-327.72062515	0.01874030
-327.68726874	0.01676245
-327.65391233	0.01454373
-327.62055592	0.01183812
-327.58719951	0.00910040
-327.55384310	0.00607297
-327.52048669	0.00304769
-327.48713028	-0.00007195
-327.45377387	-0.00260017
-327.42041746	-0.00445971
-327.38706105	-0.00526528
-327.35370464	-0.00527767
-327.32034823	-0.00425183
-327.28699182	-0.00258622
-327.25363541	-0.00061041
-327.22027900	0.00151004
-327.18692259	0.00357911
-327.15356618	0.00577539
-327.12020978	0.00786883
-327.08685337	0.00987832
-327.05349696	0.01178302
-327.02014055	0.01348569
-326.98678414	0.01466741
-326.95342773	0.01530834
-326.92007132	0.01526031
-326.88671491	0.01474982
-326.85335850	0.01356771
-326.82000209	0.01202130
-326.78664568	0.01003724
-326.75328927	0.00778609
-326.71993286	0.00538646
-326.68657645	0.00287653
-326.65322004	0.00032167
-326.61986363	-0.00181773
-326.58650722	-0.00347512
-326.55315081	-0.00439217
-326.51979440	-0.00449888
-326.48643799	-0.00415261
-326.45308158	-0.00377220
-326.41972518	-0.00350142
-326.38636877	-0.00370275
-326.35301236	-0.00445641
-326.31965595	-0.00561896
-326.28629954	-0.00679617
-326.25294313	-0.00759563
-326.21958672	-0.00775925
-326.18623031	-0.00692400
-326.15287390	-0.00547908
-326.11951749	-0.00359901
-326.08616108	-0.00183908
-326.05280467	-0.00099945
-326.01944826	-0.00139450
-325.98609185	-0.00348251
-325.95273544	-0.00686495
-325.91937903	-0.01110785
-325.88602262	-0.01535968
-325.85266621	-0.01896653
-325.81930980	-0.02135294
-325.78595339	-0.02179403
-325.75259698	-0.02091452
-325.71924058	-0.01890670
-325.68588417	-0.01633973
-325.65252776	-0.01357964
-325.61917135	-0.01139565
-325.58581494	-0.00955888
-325.55245853	-0.00799315
-325.51910212	-0.00641161
-325.48574571	-0.00470215
-325.45238930	-0.00228286
-325.41903289	0.00089712
-325.38567648	0.00450603
-325.35232007	0.00862735
-325.31896366	0.01254758
-325.28560725	0.01601870
-325.25225084	0.01829570
-325.21889443	0.01927822
-325.18553802	0.01893268
-325.15218161	0.01784454
-325.11882520	0.01606897
-325.08546879	0.01431544
-325.05211239	0.01253145
-325.01875598	0.01109823
-324.98539957	0.01003629
-324.95204316	0.00929666
-324.91868675	0.00880567
-324.88533034	0.00841960
-324.85197393	0.00866081
-324.81861752	0.00926572
-324.78526111	0.01093551
-324.75190470	0.01332764
-324.71854829	0.01658094
-324.68519188	0.02000187
-324.65183547	0.02321485
-324.61847906	0.02618192
-324.58512265	0.02825344
-324.55176624	0.02974936
-324.51840983	0.03068015
-324.48505342	0.03174245
-324.45169701	0.03306853
-324.41834060	0.03495005
-324.38498419	0.03713510
-324.35162779	0.03971112
-324.31827138	0.04177475
-324.28491497	0.04293637
-324.25155856	0.04267007
-324.21820215	0.04078957
-324.18484574	0.03721812
-324.15148933	0.03270516
-324.11813292	0.02764690
-324.08477651	0.02262844
-324.05142010	0.01815872
-324.01806369	0.01447619
-323.98470728	0.01131493
-323.95135087	0.00837383
-323.91799446	0.00537487
-323.88463805	0.00222170
-323.85128164	-0.00129797
-323.81792523	-0.00503422
-323.78456882	-0.00867803
-323.75121241	-0.01183918
-323.71785600	-0.01434360
-323.68449959	-0.01640546
-323.65114319	-0.01756742
-323.61778678	-0.01794834
-323.58443037	-0.01761634
-323.55107396	-0.01620393
-323.51771755	-0.01381801
-323.48436114	-0.01052302
-323.45100473	-0.00656020
-323.41764832	-0.00219626
-323.38429191	0.00168085
-323.35093550	0.00458665
-323.31757909	0.00662867
-323.28422268	0.00793477
-323.25086627	0.00912009
-323.21750986	0.01028946
-323.18415345	0.01219708
-323.15079704	0.01478114
-323.11744063	0.01778464
-323.08408422	0.02085857
-323.05072781	0.02379969
-323.01737140	0.02663994
-322.98401499	0.02919039
-322.95065859	0.03129772
-322.91730218	0.03333485
-322.88394577	0.03503353
-322.85058936	0.03640518
-322.81723295	0.03720292
-322.78387654	0.03800478
-322.75052013	0.03847877
-322.71716372	0.03882567
-322.68380731	0.03857871
-322.65045090	0.03782491
-322.61709449	0.03616246
-322.58373808	0.03377917
-322.55038167	0.03081081
-322.51702526	0.02762032
-322.48366885	0.02396076
-322.45031244	0.02042989
-322.41695603	0.01652908
-322.38359962	0.01217047
-322.35024321	0.00705587
-322.31688680	0.00142425
-322.28353039	-0.00425204
-322.25017399	-0.00979776
-322.21681758	-0.01482834
-322.18346117	-0.01876458
-322.15010476	-0.02159741
-322.11674835	-0.02307746
-322.08339194	-0.02351114
-322.05003553	-0.02330872
-322.01667912	-0.02289664
-321.98332271	-0.02272653
-321.94996630	-0.02298544
-321.91660989	-0.02370487
-321.88325348	-0.02460039
-321.84989707	-0.02538443
-321.81654066	-0.02587883
-321.78318425	-0.02579675
-321.74982784	-0.02513672
-321.71647143	-0.02399047
-321.68311502	-0.02226311
-321.64975861	-0.02008321
-321.61640220	-0.01734479
-321.58304579	-0.01417643
-321.54968939	-0.01048785
-321.51633298	-0.00692730
-321.48297657	-0.00385658
-321.44962016	-0.00147919
-321.41626375	0.00035620
-321.38290734	0.00142307
-321.34955093	0.00206734
-321.31619452	0.00274491
-321.28283811	0.00375091
-321.24948170	0.00534262
-321.21612529	0.00760722
-321.18276888	0.01009460
-321.14941247	0.01311703
-321.11605606	0.01604653
-321.08269965	0.01880385
-321.04934324	0.02125932
-321.01598683	0.02322140
-320.98263042	0.02451986
-320.94927401	0.02475352
-320.91591760	0.02423882
-320.88256120	0.02310847
-320.84920479	0.02174668
-320.81584838	0.02049503
-320.78249197	0.01972671
-320.74913556	0.01939279
-320.71577915	0.01910050
-320.68242274	0.01896032
-320.64906633	0.01836624
-320.61570992	0.01740827
-320.58235351	0.01629269
-320.54899710	0.01524747
-320.51564069	0.01428342
-320.48228428	0.01369460
-320.44892787	0.01314264
-320.41557146	0.01208074
-320.38221505	0.01038424
-320.34885864	0.00778285
-320.31550223	0.00456894
-320.28214582	0.00084313
-320.24878941	-0.00261741
-320.21543300	-0.00592925
-320.18207660	-0.00836644
-320.14872019	-0.01017459
-320.11536378	-0.01109987
-320.08200737	-0.01153153
-320.04865096	-0.01109294
-320.01529455	-0.00996713
-319.98193814	-0.00782784
-319.94858173	-0.00492433
-319.91522532	-0.00143702
-319.88186891	0.00208595
-319.84851250	0.00531019
-319.81515609	0.00822152
-319.78179968	0.01035715
-319.74844327	0.01208978
-319.71508686	0.01308181
-319.68173045	0.01337661
-319.64837404	0.01309989
-319.61501763	0.01198589
-319.58166122	0.01042707
-319.54830481	0.00843490
-319.51494840	0.00640687
-319.48159200	0.00452368
-319.44823559	0.00310946
-319.41487918	0.00242740
-319.38152277	0.00262396
-319.34816636	0.00336454
-319.31480995	0.00451675
-319.28145354	0.00597693
-319.24809713	0.00705081
-319.21474072	0.00773333
-319.18138431	0.00767674
-319.14802790	0.00664069
-319.11467149	0.00442964
-319.08131508	0.00154695
-319.04795867	-0.00179502
-319.01460226	-0.00510573
-318.98124585	-0.00773445
-318.94788944	-0.00927873
-318.91453303	-0.00960501
-318.88117662	-0.00911478
-318.84782021	-0.00781409
-318.81446380	-0.00642464
-318.78110740	-0.00496635
-318.74775099	-0.00377502
-318.71439458	-0.00256895
-318.68103817	-0.00129374
-318.64768176	0.00017100
-318.61432535	0.00201285
-318.58096894	0.00375951
-318.54761253	0.00550926
-318.51425612	0.00681404
-318.48089971	0.00773104
-318.44754330	0.00782547
-318.41418689	0.00746776
-318.38083048	0.00664584
-318.34747407	0.00550363
-318.31411766	0.00449654
-318.28076125	0.00405824
-318.24740484	0.00440627
-318.21404843	0.00570652
-318.18069202	0.00803865
-318.14733561	0.01108618
-318.11397920	0.01449376
-318.08062280	0.01806844
-318.04726639	0.02110645
-318.01390998	0.02377943
-317.98055357	0.02617683
-317.94719716	0.02864263
-317.91384075	0.03129949
-317.88048434	0.03406696
-317.84712793	0.03677237
-317.81377152	0.03894067
-317.78041511	0.04012169
-317.74705870	0.04009638
-317.71370229	0.03911240
-317.68034588	0.03713736
-317.64698947	0.03444500
-317.61363306	0.03170588
-317.58027665	0.02922210
-317.54692024	0.02704399
-317.51356383	0.02578997
-317.48020742	0.02545658
-317.44685101	0.02570186
-317.41349460	0.02654956
-317.38013820	0.02755340
-317.34678179	0.02825302
-317.31342538	0.02848656
-317.28006897	0.02833872
-317.24671256	0.02811692
-317.21335615	0.02831129
-317.17999974	0.02928883
-317.14664333	0.03119917
-317.11328692	0.03397979
-317.07993051	0.03732311
-317.04657410	0.04034113
-317.01321769	0.04269904
-316.97986128	0.04380717
-316.94650487	0.04364940
-316.91314846	0.04244521
-316.87979205	0.04043121
-316.84643564	0.03765877
-316.81307923	0.03438805
-316.77972282	0.03081258
-316.74636641	0.02628061
-316.71301001	0.02127455
-316.67965360	0.01574758
-316.64629719	0.00978505
-316.61294078	0.00378093
-316.57958437	-0.00163416
-316.54622796	-0.00618041
-316.51287155	-0.00959487
-316.47951514	-0.01191283
-316.44615873	-0.01333822
-316.41280232	-0.01405234
-316.37944591	-0.01415133
-316.34608950	-0.01419911
-316.31273309	-0.01423236
-316.27937668	-0.01466361
-316.24602027	-0.01542887
-316.21266386	-0.01678952
-316.17930745	-0.01895740
-316.14595104	-0.02161942
-316.11259463	-0.02486331
-316.07923822	-0.02851093
-316.04588181	-0.03210344
-316.01252541	-0.03524300
-315.97916900	-0.03811512
-315.94581259	-0.04048463
-315.91245618	-0.04237084
-315.87909977	-0.04376862
-315.84574336	-0.04465238
-315.81238695	-0.04495675
-315.77903054	-0.04447365
-315.74567413	-0.04328962
-315.71231772	-0.04152593
-315.67896131	-0.03917558
-315.64560490	-0.03678692
-315.61224849	-0.03479605
-315.57889208	-0.03327772
-315.54553567	-0.03260658
-315.51217926	-0.03260459
-315.47882285	-0.03313784
-315.44546644	-0.03398038
-315.41211003	-0.03474394
-315.37875362	-0.03503878
-315.34539721	-0.03457651
-315.31204081	-0.03287397
-315.27868440	-0.02998446
-315.24532799	-0.02560374
-315.21197158	-0.02006314
-315.17861517	-0.01351329
-315.14525876	-0.00631416
-315.11190235	0.00016870
-315.07854594	0.00545473
-315.04518953	0.00892314
-315.01183312	0.01057129
-314.97847671	0.01048950
-314.94512030	0.00924058
-314.91176389	0.00765220
-314.87840748	0.00628412
-314.84505107	0.00612943
-314.81169466	0.00712347
-314.77833825	0.00947147
-314.74498184	0.01281578
-314.71162543	0.01616301
-314.67826902	0.01916839
-314.64491261	0.02155185
-314.61155621	0.02336496
-314.57819980	0.02449417
-314.54484339	0.02530747
-314.51148698	0.02602157
-314.47813057	0.02655898
-314.44477416	0.02710384
-314.41141775	0.02737510
-314.37806134	0.02766055
-314.34470493	0.02804448
-314.31134852	0.02904666
-314.27799211	0.03083511
-314.24463570	0.03358565
-314.21127929	0.03742189
-314.17792288	0.04190144
-314.14456647	0.04636666
-314.11121006	0.05092684
-314.07785365	0.05501074
-314.04449724	0.05816502
-314.01114083	0.06063230
-313.97778442	0.06259910
-313.94442801	0.06442332
-313.91107161	0.06585446
-313.87771520	0.06669879
-313.84435879	0.06673414
-313.81100238	0.06558660
-313.77764597	0.06338084
-313.74428956	0.06037654
-313.71093315	0.05695385
-313.67757674	0.05347087
-313.64422033	0.05082185
-313.61086392	0.04916630
-313.57750751	0.04853747
-313.54415110	0.04900318
-313.51079469	0.05007395
-313.47743828	0.05140316
-313.44408187	0.05273682
-313.41072546	0.05388183
-313.37736905	0.05432663
-313.34401264	0.05384921
-313.31065623	0.05225215
-313.27729982	0.04937003
-313.24394342	0.04567429
-313.21058701	0.04137121
-313.17723060	0.03678393
-313.14387419	0.03196001
-313.11051778	0.02729266
-313.07716137	0.02274735
-313.04380496	0.01859306
-313.01044855	0.01445798
-312.97709214	0.01087366
-312.94373573	0.00808693
-312.91037932	0.00623513
-312.87702291	0.00524672
-312.84366650	0.00494396
-312.81031009	0.00495044
-312.77695368	0.00486411
-312.74359727	0.00432744
-312.71024086	0.00330082
-312.67688445	0.00172780
-312.64352804	0.00012325
-312.61017163	-0.00118804
-312.57681522	-0.00194588
-312.54345882	-0.00186028
-312.51010241	-0.00104080
-312.47674600	0.00054556
-312.44338959	0.00239414
-312.41003318	0.00415828
-312.37667677	0.00595742
-312.34332036	0.00754181
-312.30996395	0.00936995
-312.27660754	0.01155208
-312.24325113	0.01417857
-312.20989472	0.01770504
-312.17653831	0.02133958
-312.14318190	0.02475278
-312.10982549	0.02741593
-312.07646908	0.02887104
-312.04311267	0.02906485
-312.00975626	0.02818064
-311.97639985	0.02654466
-311.94304344	0.02465533
-311.90968703	0.02292693
-311.87633062	0.02141849
-311.84297422	0.02010888
-311.80961781	0.01876793
-311.77626140	0.01682769
-311.74290499	0.01396040
-311.70954858	0.00956143
-311.67619217	0.00288096
-311.64283576	-0.00681604
-311.60947935	-0.02008389
-311.57612294	-0.03763469
-311.54276653	-0.06018648
-311.50941012	-0.08650612
-311.47605371	-0.11615187
-311.44269730	-0.14786143
-311.40934089	-0.18158129
-311.37598448	-0.21349451
-311.34262807	-0.24237034
-311.30927166	-0.26597508
-311.27591525	-0.28238942
-311.24255884	-0.28890655
-311.20920243	-0.28519946
-311.17584602	-0.27118883
-311.14248962	-0.24575472
-311.10913321	-0.21103408
-311.07577680	-0.16762552
-311.04242039	-0.11764748
-311.00906398	-0.06181581
-310.97570757	-0.00519945
-310.94235116	0.05098748
-310.90899475	0.10431345
-310.87563834	0.15524381
-310.84228193	0.19868407
-310.80892552	0.23411003
-310.77556911	0.26041490
-310.74221270	0.27743938
-310.70885629	0.28458753
-310.67549988	0.28401498
-310.64214347	0.27687075
-310.60878706	0.26399098
-310.57543065	0.24702607
-310.54207424	0.22620078
-310.50871783	0.20258467
-310.47536142	0.17584481
-310.44200502	0.14844166
-310.40864861	0.12120386
-310.37529220	0.09533298
-310.34193579	0.07103205
-310.30857938	0.05038077
-310.27522297	0.03289937
-310.24186656	0.01854805
-310.20851015	0.00624176
-310.17515374	-0.00397821
-310.14179733	-0.01283031
-310.10844092	-0.02029162
-310.07508451	-0.02623624
-310.04172810	-0.03006380
-310.00837169	-0.03160988
-309.97501528	-0.03102101
-309.94165887	-0.02853408
-309.90830246	-0.02469292
-309.87494605	-0.02012659
-309.84158964	-0.01529090
-309.80823323	-0.01002370
-309.77487682	-0.00533232
-309.74152042	-0.00119719
-309.70816401	0.00143726
-309.67480760	0.00284673
-309.64145119	0.00259583
-309.60809478	0.00129299
-309.57473837	-0.00053778
-309.54138196	-0.00226337
-309.50802555	-0.00334880
-309.47466914	-0.00350215
-309.44131273	-0.00289827
-309.40795632	-0.00175201
-309.37459991	-0.00097379
-309.34124350	-0.00068313
-309.30788709	-0.00092679
-309.27453068	-0.00154409
-309.24117427	-0.00182282
-309.20781786	-0.00148192
-309.17446145	-0.00048710
-309.14110504	0.00081144
-309.10774863	0.00161165
-309.07439223	0.00180888
-309.04103582	0.00118305
-309.00767941	-0.00001980
-308.97432300	-0.00137344
-308.94096659	-0.00235718
-308.90761018	-0.00274977
-308.87425377	-0.00273567
-308.84089736	-0.00210020
-308.80754095	-0.00126800
-308.77418454	-0.00042068
-308.74082813	0.00027601
-308.70747172	0.00061524
-308.67411531	0.00026386
-308.64075890	-0.00082241
-308.60740249	-0.00275507
-308.57404608	-0.00491390
-308.54068967	-0.00682310
-308.50733326	-0.00857324
-308.47397685	-0.00976821
-308.44062044	-0.01049661
-308.40726403	-0.01119541
-308.37390763	-0.01201775
-308.34055122	-0.01288831
-308.30719481	-0.01367700
-308.27383840	-0.01400776
-308.24048199	-0.01373340
-308.20712558	-0.01196566
-308.17376917	-0.00895186
-308.14041276	-0.00473020
-308.10705635	0.00003306
-308.07369994	0.00528052
-308.04034353	0.00969864
-308.00698712	0.01334111
-307.97363071	0.01615186
-307.94027430	0.01810333
-307.90691789	0.01951983
-307.87356148	0.02047498
-307.84020507	0.02087490
-307.80684866	0.02080824
-307.77349225	0.02047150
-307.74013584	0.01998901
-307.70677943	0.01959447
-307.67342303	0.01932894
-307.64006662	0.01938538
-307.60671021	0.01942652
-307.57335380	0.01965465
-307.53999739	0.01977096
-307.50664098	0.01971694
-307.47328457	0.01941205
-307.43992816	0.01890267
-307.40657175	0.01808340
-307.37321534	0.01716935
-307.33985893	0.01614742
-307.30650252	0.01498646
-307.27314611	0.01405007
-307.23978970	0.01319484
-307.20643329	0.01269061
-307.17307688	0.01258840
-307.13972047	0.01248085
-307.10636406	0.01205922
-307.07300765	0.01134508
-307.03965124	0.00999164
-307.00629483	0.00810247
-306.97293843	0.00588852
-306.93958202	0.00361538
