# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -375 ps, Average over 1200 waveforms. Date: 2022-10-25
# Time [ps] 	 THz Signal [a.u.]
-341.86374278	0.02864273
-341.83038637	0.02612363
-341.79702996	0.02343727
-341.76367355	0.02095143
-341.73031714	0.01964086
-341.69696074	0.02001513
-341.66360433	0.02184944
-341.63024792	0.02463911
-341.59689151	0.02811611
-341.56353510	0.03122462
-341.53017869	0.03323182
-341.49682228	0.03328961
-341.46346587	0.03071086
-341.43010946	0.02490060
-341.39675305	0.01676088
-341.36339664	0.00664885
-341.33004023	-0.00396364
-341.29668382	-0.01311288
-341.26332741	-0.01930512
-341.22997100	-0.02237882
-341.19661459	-0.02245388
-341.16325818	-0.02063876
-341.12990177	-0.01791533
-341.09654536	-0.01515960
-341.06318895	-0.01216693
-341.02983255	-0.00833355
-340.99647614	-0.00337405
-340.96311973	0.00313299
-340.92976332	0.01064701
-340.89640691	0.01803664
-340.86305050	0.02351649
-340.82969409	0.02719752
-340.79633768	0.02897203
-340.76298127	0.02889126
-340.72962486	0.02788118
-340.69626845	0.02645450
-340.66291204	0.02548686
-340.62955563	0.02537342
-340.59619922	0.02604873
-340.56284281	0.02760531
-340.52948640	0.02966937
-340.49612999	0.03189412
-340.46277358	0.03408592
-340.42941717	0.03559856
-340.39606076	0.03633346
-340.36270435	0.03579609
-340.32934795	0.03412774
-340.29599154	0.03132271
-340.26263513	0.02764741
-340.22927872	0.02349179
-340.19592231	0.01956181
-340.16256590	0.01625625
-340.12920949	0.01360810
-340.09585308	0.01157495
-340.06249667	0.01014578
-340.02914026	0.00909481
-339.99578385	0.00925431
-339.96242744	0.01076576
-339.92907103	0.01368905
-339.89571462	0.01757306
-339.86235821	0.02219374
-339.82900180	0.02651555
-339.79564539	0.03012682
-339.76228898	0.03340725
-339.72893257	0.03624267
-339.69557616	0.03832739
-339.66221975	0.03924497
-339.62886335	0.03847802
-339.59550694	0.03554016
-339.56215053	0.03058238
-339.52879412	0.02451760
-339.49543771	0.01811739
-339.46208130	0.01203176
-339.42872489	0.00688328
-339.39536848	0.00367864
-339.36201207	0.00255303
-339.32865566	0.00436448
-339.29529925	0.00882013
-339.26194284	0.01449955
-339.22858643	0.02053938
-339.19523002	0.02554419
-339.16187361	0.02872557
-339.12851720	0.02922584
-339.09516079	0.02747115
-339.06180438	0.02425606
-339.02844797	0.02095555
-338.99509156	0.01857424
-338.96173515	0.01683399
-338.92837875	0.01569114
-338.89502234	0.01440106
-338.86166593	0.01285253
-338.82830952	0.01066425
-338.79495311	0.00825372
-338.76159670	0.00590597
-338.72824029	0.00426828
-338.69488388	0.00399707
-338.66152747	0.00518618
-338.62817106	0.00826855
-338.59481465	0.01230885
-338.56145824	0.01666154
-338.52810183	0.02011116
-338.49474542	0.02157017
-338.46138901	0.02069915
-338.42803260	0.01857863
-338.39467619	0.01540298
-338.36131978	0.01197037
-338.32796337	0.00938195
-338.29460696	0.00788281
-338.26125055	0.00823572
-338.22789415	0.01011501
-338.19453774	0.01344592
-338.16118133	0.01713830
-338.12782492	0.02053264
-338.09446851	0.02286724
-338.06111210	0.02376152
-338.02775569	0.02351627
-337.99439928	0.02277120
-337.96104287	0.02201545
-337.92768646	0.02137346
-337.89433005	0.02070169
-337.86097364	0.01897181
-337.82761723	0.01623164
-337.79426082	0.01225097
-337.76090441	0.00772037
-337.72754800	0.00370577
-337.69419159	0.00188535
-337.66083518	0.00300873
-337.62747877	0.00655302
-337.59412236	0.01178807
-337.56076595	0.01775491
-337.52740955	0.02256121
-337.49405314	0.02569107
-337.46069673	0.02699543
-337.42734032	0.02672136
-337.39398391	0.02552001
-337.36062750	0.02401211
-337.32727109	0.02221437
-337.29391468	0.02021996
-337.26055827	0.01808856
-337.22720186	0.01558480
-337.19384545	0.01299580
-337.16048904	0.01078953
-337.12713263	0.00968033
-337.09377622	0.00943410
-337.06041981	0.01039279
-337.02706340	0.01217275
-336.99370699	0.01441792
-336.96035058	0.01683316
-336.92699417	0.01980376
-336.89363776	0.02336310
-336.86028136	0.02731477
-336.82692495	0.03129789
-336.79356854	0.03483750
-336.76021213	0.03733992
-336.72685572	0.03831093
-336.69349931	0.03776727
-336.66014290	0.03625592
-336.62678649	0.03453163
-336.59343008	0.03301040
-336.56007367	0.03167946
-336.52671726	0.03048012
-336.49336085	0.02888486
-336.46000444	0.02748887
-336.42664803	0.02610376
-336.39329162	0.02541648
-336.35993521	0.02602356
-336.32657880	0.02797563
-336.29322239	0.03081936
-336.25986598	0.03352122
-336.22650957	0.03547617
-336.19315316	0.03564728
-336.15979676	0.03362595
-336.12644035	0.02958876
-336.09308394	0.02443445
-336.05972753	0.01944669
-336.02637112	0.01526457
-335.99301471	0.01258044
-335.95965830	0.01160655
-335.92630189	0.01241324
-335.89294548	0.01433391
-335.85958907	0.01692257
-335.82623266	0.01958456
-335.79287625	0.02201524
-335.75951984	0.02455995
-335.72616343	0.02709699
-335.69280702	0.02954170
-335.65945061	0.03147051
-335.62609420	0.03228270
-335.59273779	0.03179196
-335.55938138	0.03030326
-335.52602497	0.02844072
-335.49266856	0.02634390
-335.45931216	0.02436092
-335.42595575	0.02181548
-335.39259934	0.01912849
-335.35924293	0.01585546
-335.32588652	0.01217543
-335.29253011	0.00889735
-335.25917370	0.00669859
-335.22581729	0.00572911
-335.19246088	0.00592121
-335.15910447	0.00688142
-335.12574806	0.00809758
-335.09239165	0.00930834
-335.05903524	0.01091183
-335.02567883	0.01283161
-334.99232242	0.01523327
-334.95896601	0.01797617
-334.92560960	0.02087559
-334.89225319	0.02318994
-334.85889678	0.02463344
-334.82554037	0.02495038
-334.79218396	0.02449154
-334.75882756	0.02312906
-334.72547115	0.02189398
-334.69211474	0.02070547
-334.65875833	0.01949890
-334.62540192	0.01797305
-334.59204551	0.01581324
-334.55868910	0.01291014
-334.52533269	0.00949205
-334.49197628	0.00654930
-334.45861987	0.00492564
-334.42526346	0.00500027
-334.39190705	0.00649513
-334.35855064	0.00881197
-334.32519423	0.01115297
-334.29183782	0.01300120
-334.25848141	0.01370563
-334.22512500	0.01344767
-334.19176859	0.01282581
-334.15841218	0.01241998
-334.12505577	0.01271892
-334.09169936	0.01396865
-334.05834296	0.01621413
-334.02498655	0.01934019
-333.99163014	0.02323790
-333.95827373	0.02672018
-333.92491732	0.02932275
-333.89156091	0.03059546
-333.85820450	0.02978624
-333.82484809	0.02681178
-333.79149168	0.02227813
-333.75813527	0.01681526
-333.72477886	0.01146709
-333.69142245	0.00775703
-333.65806604	0.00568135
-333.62470963	0.00489216
-333.59135322	0.00490045
-333.55799681	0.00507939
-333.52464040	0.00491065
-333.49128399	0.00401458
-333.45792758	0.00247528
-333.42457117	0.00048564
-333.39121476	-0.00126417
-333.35785836	-0.00259310
-333.32450195	-0.00275633
-333.29114554	-0.00161521
-333.25778913	0.00083188
-333.22443272	0.00446717
-333.19107631	0.00857410
-333.15771990	0.01224373
-333.12436349	0.01475043
-333.09100708	0.01626279
-333.05765067	0.01664571
-333.02429426	0.01587499
-332.99093785	0.01430907
-332.95758144	0.01259854
-332.92422503	0.01075988
-332.89086862	0.00904095
-332.85751221	0.00759603
-332.82415580	0.00639570
-332.79079939	0.00501860
-332.75744298	0.00365213
-332.72408657	0.00249970
-332.69073017	0.00153084
-332.65737376	0.00114732
-332.62401735	0.00144068
-332.59066094	0.00254148
-332.55730453	0.00389337
-332.52394812	0.00515832
-332.49059171	0.00558109
-332.45723530	0.00489940
-332.42387889	0.00314668
-332.39052248	0.00096905
-332.35716607	-0.00081153
-332.32380966	-0.00117723
-332.29045325	-0.00012793
-332.25709684	0.00209615
-332.22374043	0.00531022
-332.19038402	0.00878294
-332.15702761	0.01200967
-332.12367120	0.01397921
-332.09031479	0.01455413
-332.05695838	0.01354698
-332.02360197	0.01162547
-331.99024557	0.00921104
-331.95688916	0.00724438
-331.92353275	0.00627863
-331.89017634	0.00624665
-331.85681993	0.00685002
-331.82346352	0.00740998
-331.79010711	0.00763115
-331.75675070	0.00710834
-331.72339429	0.00638032
-331.69003788	0.00597802
-331.65668147	0.00592246
-331.62332506	0.00682525
-331.58996865	0.00854960
-331.55661224	0.01089949
-331.52325583	0.01358945
-331.48989942	0.01678511
-331.45654301	0.02050542
-331.42318660	0.02504758
-331.38983019	0.03067425
-331.35647378	0.03717651
-331.32311737	0.04410568
-331.28976097	0.05006717
-331.25640456	0.05410906
-331.22304815	0.05596596
-331.18969174	0.05571845
-331.15633533	0.05381876
-331.12297892	0.05093673
-331.08962251	0.04776162
-331.05626610	0.04519842
-331.02290969	0.04364240
-330.98955328	0.04297792
-330.95619687	0.04296748
-330.92284046	0.04334445
-330.88948405	0.04410123
-330.85612764	0.04517214
-330.82277123	0.04636160
-330.78941482	0.04763756
-330.75605841	0.04874297
-330.72270200	0.04962438
-330.68934559	0.05041107
-330.65598918	0.05127963
-330.62263277	0.05238831
-330.58927637	0.05344311
-330.55591996	0.05413330
-330.52256355	0.05364452
-330.48920714	0.05171710
-330.45585073	0.04851138
-330.42249432	0.04468078
-330.38913791	0.04092961
-330.35578150	0.03757703
-330.32242509	0.03479551
-330.28906868	0.03175922
-330.25571227	0.02797266
-330.22235586	0.02347116
-330.18899945	0.01841551
-330.15564304	0.01257517
-330.12228663	0.00654940
-330.08893022	0.00106102
-330.05557381	-0.00324248
-330.02221740	-0.00613132
-329.98886099	-0.00768457
-329.95550458	-0.00815033
-329.92214817	-0.00817694
-329.88879177	-0.00863840
-329.85543536	-0.00994128
-329.82207895	-0.01212676
-329.78872254	-0.01481000
-329.75536613	-0.01776424
-329.72200972	-0.02008466
-329.68865331	-0.02190390
-329.65529690	-0.02316056
-329.62194049	-0.02404537
-329.58858408	-0.02459113
-329.55522767	-0.02478060
-329.52187126	-0.02419832
-329.48851485	-0.02263581
-329.45515844	-0.01974762
-329.42180203	-0.01647364
-329.38844562	-0.01343050
-329.35508921	-0.01095379
-329.32173280	-0.00963502
-329.28837639	-0.00937693
-329.25501998	-0.00958675
-329.22166358	-0.00988613
-329.18830717	-0.00962370
-329.15495076	-0.00843212
-329.12159435	-0.00664255
-329.08823794	-0.00395346
-329.05488153	-0.00027956
-329.02152512	0.00416743
-328.98816871	0.00941802
-328.95481230	0.01561570
-328.92145589	0.02211188
-328.88809948	0.02789650
-328.85474307	0.03230969
-328.82138666	0.03526003
-328.78803025	0.03654315
-328.75467384	0.03709122
-328.72131743	0.03714153
-328.68796102	0.03735164
-328.65460461	0.03830802
-328.62124820	0.03942559
-328.58789179	0.04013569
-328.55453538	0.03988295
-328.52117898	0.03847741
-328.48782257	0.03638733
-328.45446616	0.03430824
-328.42110975	0.03290857
-328.38775334	0.03215748
-328.35439693	0.03191291
-328.32104052	0.03149999
-328.28768411	0.03020068
-328.25432770	0.02763965
-328.22097129	0.02413059
-328.18761488	0.02011975
-328.15425847	0.01565772
-328.12090206	0.01157816
-328.08754565	0.00784001
-328.05418924	0.00472109
-328.02083283	0.00182570
-327.98747642	-0.00089332
-327.95412001	-0.00318474
-327.92076360	-0.00488175
-327.88740719	-0.00542600
-327.85405078	-0.00497160
-327.82069438	-0.00310011
-327.78733797	-0.00038966
-327.75398156	0.00264702
-327.72062515	0.00545350
-327.68726874	0.00777128
-327.65391233	0.00924369
-327.62055592	0.01007408
-327.58719951	0.01018071
-327.55384310	0.00992240
-327.52048669	0.00918093
-327.48713028	0.00783282
-327.45377387	0.00591644
-327.42041746	0.00328330
-327.38706105	0.00053196
-327.35370464	-0.00190501
-327.32034823	-0.00343120
-327.28699182	-0.00341804
-327.25363541	-0.00199377
-327.22027900	0.00074507
-327.18692259	0.00436046
-327.15356618	0.00840175
-327.12020978	0.01232170
-327.08685337	0.01622392
-327.05349696	0.01953262
-327.02014055	0.02148404
-326.98678414	0.02154554
-326.95342773	0.02003980
-326.92007132	0.01713018
-326.88671491	0.01343170
-326.85335850	0.01028563
-326.82000209	0.00806008
-326.78664568	0.00706140
-326.75328927	0.00699772
-326.71993286	0.00727500
-326.68657645	0.00751631
-326.65322004	0.00745100
-326.61986363	0.00721616
-326.58650722	0.00716282
-326.55315081	0.00753527
-326.51979440	0.00849776
-326.48643799	0.01038348
-326.45308158	0.01288994
-326.41972518	0.01579417
-326.38636877	0.01871658
-326.35301236	0.02102852
-326.31965595	0.02244156
-326.28629954	0.02281074
-326.25294313	0.02210753
-326.21958672	0.02077761
-326.18623031	0.01925530
-326.15287390	0.01817132
-326.11951749	0.01799653
-326.08616108	0.01896195
-326.05280467	0.02110855
-326.01944826	0.02399293
-325.98609185	0.02768134
-325.95273544	0.03147529
-325.91937903	0.03505195
-325.88602262	0.03898851
-325.85266621	0.04321338
-325.81930980	0.04799700
-325.78595339	0.05273003
-325.75259698	0.05739155
-325.71924058	0.06160382
-325.68588417	0.06485814
-325.65252776	0.06707656
-325.61917135	0.06811646
-325.58581494	0.06798573
-325.55245853	0.06644618
-325.51910212	0.06347456
-325.48574571	0.05938206
-325.45238930	0.05488242
-325.41903289	0.05117853
-325.38567648	0.04928509
-325.35232007	0.04942963
-325.31896366	0.05173862
-325.28560725	0.05525576
-325.25225084	0.05881816
-325.21889443	0.06152960
-325.18553802	0.06341148
-325.15218161	0.06470434
-325.11882520	0.06650600
-325.08546879	0.06919480
-325.05211239	0.07322163
-325.01875598	0.07812987
-324.98539957	0.08299134
-324.95204316	0.08731556
-324.91868675	0.09099380
-324.88533034	0.09390611
-324.85197393	0.09574429
-324.81861752	0.09690544
-324.78526111	0.09710011
-324.75190470	0.09600566
-324.71854829	0.09374737
-324.68519188	0.09031779
-324.65183547	0.08545140
-324.61847906	0.07931797
-324.58512265	0.07242105
-324.55176624	0.06448403
-324.51840983	0.05550482
-324.48505342	0.04565689
-324.45169701	0.03613678
-324.41834060	0.02662670
-324.38498419	0.01751959
-324.35162779	0.00950264
-324.31827138	0.00292620
-324.28491497	-0.00270058
-324.25155856	-0.00749713
-324.21820215	-0.01180526
-324.18484574	-0.01582574
-324.15148933	-0.02001672
-324.11813292	-0.02498057
-324.08477651	-0.03063470
-324.05142010	-0.03676666
-324.01806369	-0.04324985
-323.98470728	-0.05011332
-323.95135087	-0.05708046
-323.91799446	-0.06364803
-323.88463805	-0.06999569
-323.85128164	-0.07631878
-323.81792523	-0.08221373
-323.78456882	-0.08717311
-323.75121241	-0.09106554
-323.71785600	-0.09363944
-323.68449959	-0.09471590
-323.65114319	-0.09439377
-323.61778678	-0.09335369
-323.58443037	-0.09151165
-323.55107396	-0.08959829
-323.51771755	-0.08750750
-323.48436114	-0.08527777
-323.45100473	-0.08301390
-323.41764832	-0.08095569
-323.38429191	-0.07965392
-323.35093550	-0.07946554
-323.31757909	-0.08067872
-323.28422268	-0.08284324
-323.25086627	-0.08516251
-323.21750986	-0.08692118
-323.18415345	-0.08683794
-323.15079704	-0.08425535
-323.11744063	-0.07935129
-323.08408422	-0.07232153
-323.05072781	-0.06388239
-323.01737140	-0.05501965
-322.98401499	-0.04679240
-322.95065859	-0.03969867
-322.91730218	-0.03347696
-322.88394577	-0.02877461
-322.85058936	-0.02589135
-322.81723295	-0.02436039
-322.78387654	-0.02340540
-322.75052013	-0.02227980
-322.71716372	-0.02051272
-322.68380731	-0.01727787
-322.65045090	-0.01225687
-322.61709449	-0.00598178
-322.58373808	0.00057204
-322.55038167	0.00683145
-322.51702526	0.01258162
-322.48366885	0.01734753
-322.45031244	0.02118735
-322.41695603	0.02459348
-322.38359962	0.02782335
-322.35024321	0.03100199
-322.31688680	0.03376775
-322.28353039	0.03626605
-322.25017399	0.03840644
-322.21681758	0.04029669
-322.18346117	0.04210614
-322.15010476	0.04455738
-322.11674835	0.04827042
-322.08339194	0.05360470
-322.05003553	0.06018054
-322.01667912	0.06746387
-321.98332271	0.07493453
-321.94996630	0.08167134
-321.91660989	0.08734759
-321.88325348	0.09235323
-321.84989707	0.09733543
-321.81654066	0.10279640
-321.78318425	0.10820327
-321.74982784	0.11380601
-321.71647143	0.11845434
-321.68311502	0.12125733
-321.64975861	0.12192723
-321.61640220	0.12093468
-321.58304579	0.11895191
-321.54968939	0.11689372
-321.51633298	0.11568878
-321.48297657	0.11548037
-321.44962016	0.11628765
-321.41626375	0.11793052
-321.38290734	0.12019064
-321.34955093	0.12273637
-321.31619452	0.12561217
-321.28283811	0.12809516
-321.24948170	0.12938575
-321.21612529	0.12880725
-321.18276888	0.12640032
-321.14941247	0.12242954
-321.11605606	0.11780542
-321.08269965	0.11259650
-321.04934324	0.10677269
-321.01598683	0.10032896
-320.98263042	0.09308966
-320.94927401	0.08523859
-320.91591760	0.07689909
-320.88256120	0.06884587
-320.84920479	0.06205860
-320.81584838	0.05686449
-320.78249197	0.05278053
-320.74913556	0.04999875
-320.71577915	0.04792464
-320.68242274	0.04544870
-320.64906633	0.04241869
-320.61570992	0.03878914
-320.58235351	0.03477769
-320.54899710	0.03070730
-320.51564069	0.02645258
-320.48228428	0.02231401
-320.44892787	0.01892123
-320.41557146	0.01623110
-320.38221505	0.01383449
-320.34885864	0.01209061
-320.31550223	0.01033513
-320.28214582	0.00865999
-320.24878941	0.00673891
-320.21543300	0.00501720
-320.18207660	0.00357926
-320.14872019	0.00271063
-320.11536378	0.00274421
-320.08200737	0.00345741
-320.04865096	0.00440266
-320.01529455	0.00519746
-319.98193814	0.00507514
-319.94858173	0.00374721
-319.91522532	0.00091853
-319.88186891	-0.00312760
-319.84851250	-0.00794399
-319.81515609	-0.01308160
-319.78179968	-0.01777989
-319.74844327	-0.02216881
-319.71508686	-0.02633014
-319.68173045	-0.02965437
-319.64837404	-0.03175721
-319.61501763	-0.03221788
-319.58166122	-0.03094820
-319.54830481	-0.02813587
-319.51494840	-0.02462341
-319.48159200	-0.02072141
-319.44823559	-0.01671071
-319.41487918	-0.01282547
-319.38152277	-0.00927617
-319.34816636	-0.00595064
-319.31480995	-0.00328717
-319.28145354	-0.00160131
-319.24809713	-0.00125616
-319.21474072	-0.00233704
-319.18138431	-0.00490401
-319.14802790	-0.00825683
-319.11467149	-0.01172640
-319.08131508	-0.01457640
-319.04795867	-0.01648725
-319.01460226	-0.01715643
-318.98124585	-0.01655637
-318.94788944	-0.01500261
-318.91453303	-0.01232051
-318.88117662	-0.00834443
-318.84782021	-0.00365117
-318.81446380	0.00167245
-318.78110740	0.00738265
-318.74775099	0.01282776
-318.71439458	0.01761207
-318.68103817	0.02185926
-318.64768176	0.02552974
-318.61432535	0.02873740
-318.58096894	0.03113583
-318.54761253	0.03341304
-318.51425612	0.03559968
-318.48089971	0.03804659
-318.44754330	0.04026824
-318.41418689	0.04248824
-318.38083048	0.04370215
-318.34747407	0.04351306
-318.31411766	0.04160093
-318.28076125	0.03856447
-318.24740484	0.03483216
-318.21404843	0.03149327
-318.18069202	0.02881134
-318.14733561	0.02671780
-318.11397920	0.02511622
-318.08062280	0.02372676
-318.04726639	0.02246416
-318.01390998	0.02100796
-317.98055357	0.01961232
-317.94719716	0.01836235
-317.91384075	0.01753004
-317.88048434	0.01712946
-317.84712793	0.01775895
-317.81377152	0.01972514
-317.78041511	0.02313191
-317.74705870	0.02785927
-317.71370229	0.03355584
-317.68034588	0.03880417
-317.64698947	0.04251054
-317.61363306	0.04427829
-317.58027665	0.04384377
-317.54692024	0.04116215
-317.51356383	0.03724241
-317.48020742	0.03273330
-317.44685101	0.02810470
-317.41349460	0.02424704
-317.38013820	0.02162687
-317.34678179	0.02015093
-317.31342538	0.01945108
-317.28006897	0.01924711
-317.24671256	0.01927092
-317.21335615	0.01951247
-317.17999974	0.02016735
-317.14664333	0.02162487
-317.11328692	0.02375436
-317.07993051	0.02655752
-317.04657410	0.02980615
-317.01321769	0.03293800
-316.97986128	0.03536518
-316.94650487	0.03690496
-316.91314846	0.03739431
-316.87979205	0.03690749
-316.84643564	0.03593232
-316.81307923	0.03471079
-316.77972282	0.03356565
-316.74636641	0.03297750
-316.71301001	0.03267686
-316.67965360	0.03295059
-316.64629719	0.03346048
-316.61294078	0.03361970
-316.57958437	0.03317798
-316.54622796	0.03205887
-316.51287155	0.03016483
-316.47951514	0.02772702
-316.44615873	0.02517211
-316.41280232	0.02277294
-316.37944591	0.02051649
-316.34608950	0.01838042
-316.31273309	0.01648676
-316.27937668	0.01446257
-316.24602027	0.01219383
-316.21266386	0.00949139
-316.17930745	0.00653652
-316.14595104	0.00400729
-316.11259463	0.00235154
-316.07923822	0.00244567
-316.04588181	0.00445584
-316.01252541	0.00801670
-315.97916900	0.01261418
-315.94581259	0.01725109
-315.91245618	0.02104748
-315.87909977	0.02389062
-315.84574336	0.02596207
-315.81238695	0.02725596
-315.77903054	0.02792294
-315.74567413	0.02795475
-315.71231772	0.02696533
-315.67896131	0.02485024
-315.64560490	0.02192526
-315.61224849	0.01847831
-315.57889208	0.01514605
-315.54553567	0.01259527
-315.51217926	0.01098710
-315.47882285	0.00989952
-315.44546644	0.00916625
-315.41211003	0.00822317
-315.37875362	0.00742898
-315.34539721	0.00672499
-315.31204081	0.00622904
-315.27868440	0.00597800
-315.24532799	0.00585031
-315.21197158	0.00562706
-315.17861517	0.00534942
-315.14525876	0.00528926
-315.11190235	0.00585770
-315.07854594	0.00715349
-315.04518953	0.00909311
-315.01183312	0.01099580
-314.97847671	0.01235249
-314.94512030	0.01268786
-314.91176389	0.01229255
-314.87840748	0.01091150
-314.84505107	0.00892004
-314.81169466	0.00675828
-314.77833825	0.00468124
-314.74498184	0.00294200
-314.71162543	0.00149290
-314.67826902	0.00001568
-314.64491261	-0.00180876
-314.61155621	-0.00406668
-314.57819980	-0.00669657
-314.54484339	-0.00941451
-314.51148698	-0.01205849
-314.47813057	-0.01428213
-314.44477416	-0.01594353
-314.41141775	-0.01722328
-314.37806134	-0.01822556
-314.34470493	-0.01875026
-314.31134852	-0.01863236
-314.27799211	-0.01804248
-314.24463570	-0.01666173
-314.21127929	-0.01486667
-314.17792288	-0.01277251
-314.14456647	-0.01076591
-314.11121006	-0.00868622
-314.07785365	-0.00696918
-314.04449724	-0.00568798
-314.01114083	-0.00462682
-313.97778442	-0.00382910
-313.94442801	-0.00290707
-313.91107161	-0.00191694
-313.87771520	-0.00055470
-313.84435879	0.00170319
-313.81100238	0.00502299
-313.77764597	0.00956799
-313.74428956	0.01546633
-313.71093315	0.02259415
-313.67757674	0.03059637
-313.64422033	0.03844522
-313.61086392	0.04625313
-313.57750751	0.05373523
-313.54415110	0.06044254
-313.51079469	0.06573088
-313.47743828	0.06959871
-313.44408187	0.07254698
-313.41072546	0.07461426
-313.37736905	0.07648560
-313.34401264	0.07812788
-313.31065623	0.07959754
-313.27729982	0.08024252
-313.24394342	0.07995490
-313.21058701	0.07802116
-313.17723060	0.07479314
-313.14387419	0.07050242
-313.11051778	0.06562928
-313.07716137	0.06003687
-313.04380496	0.05358287
-313.01044855	0.04613188
-312.97709214	0.03763783
-312.94373573	0.02789863
-312.91037932	0.01697357
-312.87702291	0.00587164
-312.84366650	-0.00456606
-312.81031009	-0.01427390
-312.77695368	-0.02325580
-312.74359727	-0.03149738
-312.71024086	-0.03864766
-312.67688445	-0.04517959
-312.64352804	-0.05126740
-312.61017163	-0.05634370
-312.57681522	-0.06010142
-312.54345882	-0.06235083
-312.51010241	-0.06234319
-312.47674600	-0.05979199
-312.44338959	-0.05457394
-312.41003318	-0.04677999
-312.37667677	-0.03695446
-312.34332036	-0.02627349
-312.30996395	-0.01573419
-312.27660754	-0.00494609
-312.24325113	0.00620376
-312.20989472	0.01785535
-312.17653831	0.02934655
-312.14318190	0.04143172
-312.10982549	0.05404472
-312.07646908	0.06618678
-312.04311267	0.07699731
-312.00975626	0.08685519
-311.97639985	0.09518888
-311.94304344	0.10150697
-311.90968703	0.10493458
-311.87633062	0.10535746
-311.84297422	0.10256912
-311.80961781	0.09675184
-311.77626140	0.08927479
-311.74290499	0.08036695
-311.70954858	0.07022622
-311.67619217	0.05882327
-311.64283576	0.04695687
-311.60947935	0.03388717
-311.57612294	0.01993306
-311.54276653	0.00621506
-311.50941012	-0.00578137
-311.47605371	-0.01615663
-311.44269730	-0.02460157
-311.40934089	-0.03072555
-311.37598448	-0.03411011
-311.34262807	-0.03548078
-311.30927166	-0.03494496
-311.27591525	-0.03313735
-311.24255884	-0.03031821
-311.20920243	-0.02678235
-311.17584602	-0.02209999
-311.14248962	-0.01640820
-311.10913321	-0.01007577
-311.07577680	-0.00274779
-311.04242039	0.00508063
-311.00906398	0.01265801
-310.97570757	0.01961640
-310.94235116	0.02603383
-310.90899475	0.03163045
-310.87563834	0.03625432
-310.84228193	0.03947883
-310.80892552	0.04119796
-310.77556911	0.04079366
-310.74221270	0.03832686
-310.70885629	0.03437741
-310.67549988	0.02928822
-310.64214347	0.02349683
-310.60878706	0.01773762
-310.57543065	0.01286864
-310.54207424	0.00915531
-310.50871783	0.00689714
-310.47536142	0.00651140
-310.44200502	0.00799207
-310.40864861	0.01126767
-310.37529220	0.01666397
-310.34193579	0.02429762
-310.30857938	0.03390659
-310.27522297	0.04573416
-310.24186656	0.05915722
-310.20851015	0.07256337
-310.17515374	0.08434666
-310.14179733	0.09424121
-310.10844092	0.10215531
-310.07508451	0.10735942
-310.04172810	0.10950794
-310.00837169	0.10806043
-309.97501528	0.10205844
-309.94165887	0.09174406
-309.90830246	0.07810004
-309.87494605	0.06153015
-309.84158964	0.04282952
-309.80823323	0.02337655
-309.77487682	0.00469776
-309.74152042	-0.01318938
-309.70816401	-0.02952825
-309.67480760	-0.04291772
-309.64145119	-0.05251270
-309.60809478	-0.05860517
-309.57473837	-0.06051792
-309.54138196	-0.05744132
-309.50802555	-0.04966713
-309.47466914	-0.03680381
-309.44131273	-0.01959051
-309.40795632	-0.00045250
-309.37459991	0.01833506
-309.34124350	0.03660794
-309.30788709	0.05364506
-309.27453068	0.06878278
-309.24117427	0.08085029
-309.20781786	0.08966815
-309.17446145	0.09427480
-309.14110504	0.09397958
-309.10774863	0.08959418
-309.07439223	0.08201455
-309.04103582	0.07176262
-309.00767941	0.05929131
-308.97432300	0.04630338
-308.94096659	0.03284256
-308.90761018	0.02006577
-308.87425377	0.00959019
-308.84089736	0.00228829
-308.80754095	-0.00199250
-308.77418454	-0.00315887
-308.74082813	-0.00125355
-308.70747172	0.00330812
-308.67411531	0.00985699
-308.64075890	0.01776230
-308.60740249	0.02514427
-308.57404608	0.03131874
-308.54068967	0.03584732
-308.50733326	0.03893155
-308.47397685	0.04073171
-308.44062044	0.04110513
-308.40726403	0.04029518
-308.37390763	0.03826703
-308.34055122	0.03499925
-308.30719481	0.03126036
-308.27383840	0.02668752
-308.24048199	0.02183098
-308.20712558	0.01705634
-308.17376917	0.01291136
-308.14041276	0.00984466
-308.10705635	0.00848284
-308.07369994	0.00906195
-308.04034353	0.01109888
-308.00698712	0.01437872
-307.97363071	0.01845366
-307.94027430	0.02292576
-307.90691789	0.02703843
-307.87356148	0.03066871
-307.84020507	0.03347233
-307.80684866	0.03473816
-307.77349225	0.03483211
-307.74013584	0.03381589
-307.70677943	0.03238998
-307.67342303	0.03053472
-307.64006662	0.02902227
-307.60671021	0.02786605
-307.57335380	0.02725947
-307.53999739	0.02731034
-307.50664098	0.02776424
-307.47328457	0.02837924
-307.43992816	0.02962565
-307.40657175	0.03121247
-307.37321534	0.03311013
-307.33985893	0.03549065
-307.30650252	0.03775452
-307.27314611	0.03897088
-307.23978970	0.03889088
-307.20643329	0.03715729
-307.17307688	0.03376336
-307.13972047	0.02882625
-307.10636406	0.02277929
-307.07300765	0.01565908
-307.03965124	0.00808145
-307.00629483	0.00053272
-306.97293843	-0.00587421
-306.93958202	-0.01140763
-306.90622561	-0.01555387
-306.87286920	-0.01819996
-306.83951279	-0.01857242
-306.80615638	-0.01642334
-306.77279997	-0.01132993
